Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,G Alpha (I) Signaling Events R-HSA-418594,32/312,0.0202894430649043,0.2160593364545156,0,0,1.524503173447092,5.94198676747378,APP;GNAZ;GPSM2;AHCYL1;SRC;RGS16;GNAI3;CXCR4;LPAR3;PRKX;ITPR3;ADCY1;ADCY7;ADCY5;PPP3R1;PRKAR2B;GNG4;ADORA1;PDE4B;BDKRB1;S1PR5;CCR3;GPSM3;CCR1;PRKCA;GAL;GNAL;LPAR5;NBEA;PPP1R1B;PLCB1;AGXT
Reactome_2022,Glycosaminoglycan Metabolism R-HSA-1630316,15/120,0.0209923540384579,0.2194892139525441,0,0,1.9003083247687564,7.342025544482686,CSGALNACT1;HEXB;SDC3;B3GAT1;XYLT1;HS3ST6;PAPSS2;HS2ST1;CHST11;DSEL;CSPG5;B3GNT2;GPC2;GPC4;ARSB
Reactome_2022,Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542,3/9,0.0210835517345096,0.2194892139525441,0,0,6.629457917261056,25.58481555864667,NELL2;SRC;SLIT2
Reactome_2022,Small Interfering RNA (siRNA) Biogenesis R-HSA-426486,3/9,0.0210835517345096,0.2194892139525441,0,0,6.629457917261056,25.58481555864667,AGO3;AGO4;AGO1
Reactome_2022,Clathrin-mediated Endocytosis R-HSA-8856828,17/142,0.0216130069781499,0.2233344054408826,0,0,1.809740634005764,6.9393780182855,ACTR2;SYT1;ITSN1;WNT5A;CLTC;ARPC5;SYNJ2;FNBP1L;EGFR;DAB2;SNX18;VAMP7;SYNJ1;FCHO1;BIN1;VAMP4;STAM2
Reactome_2022,Glucagon Signaling In Metabolic Regulation R-HSA-163359,6/32,0.0222423641088667,0.2272377407453644,0,0,3.063012041568153,11.657078033916235,GNG4;PRKAR2B;PRKCA;ADCY1;ADCY7;ADCY5
Reactome_2022,Cell-extracellular Matrix Interactions R-HSA-446353,4/16,0.0223165379800107,0.2272377407453644,0,0,4.421365691172972,16.8119214390429,PXDN;FLNC;FERMT2;ARHGEF6
Reactome_2022,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,7/41,0.0227990879800083,0.2273156032912522,0,0,2.7334637717748045,10.335321494455483,SCARB1;HSPH1;AMBP;SCARA5;COL4A2;COL4A1;HSP90B1
Reactome_2022,Negative Regulation Of MAPK Pathway R-HSA-5675221,7/41,0.0227990879800083,0.2273156032912522,0,0,2.7334637717748045,10.335321494455483,DUSP4;NRAS;DUSP2;KSR1;PPP2R5A;DUSP9;DUSP6
Reactome_2022,Signaling By NTRKs R-HSA-166520,16/132,0.0228130354557529,0.2273156032912522,0,0,1.835009061344058,6.937110783458342,DUSP4;SHC3;DOCK3;BCL11B;SRC;CLTC;IRS2;FURIN;PCSK6;DUSP6;TIAM1;NRAS;ADORA2A;SGK1;SOS1;CDK5R2
Reactome_2022,Transcriptional Regulation By MECP2 R-HSA-8986944,9/60,0.0234283641824178,0.2309539152642238,0,0,2.34417663913703,8.799588660695012,SOX2;TNRC6C;AGO3;AGO4;AGO1;PRKCA;SGK1;LBR;TNRC6B
Reactome_2022,DARPP-32 Events R-HSA-180024,5/24,0.0235092874319138,0.2309539152642238,0,0,3.4917293233082707,13.095241028361958,PPP3R1;PRKAR2B;PPP1R1B;PDE4B;PRKCA
Reactome_2022,EPH-Ephrin Signaling R-HSA-2682334,12/91,0.0252364895211087,0.2418303886335466,0,0,2.0190645814969965,7.429076117542454,EPHB6;LYN;ACTR2;TIAM1;EFNA2;SRC;CLTC;ITSN1;PKN2;ARPC5;EPHB2;MYH10
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,26/247,0.025514933985943,0.2418303886335466,0,0,1.567546815680587,5.750531936762677,SLC44A5;SLC45A3;SLC44A4;SLC35D1;SLC41A2;SLC7A11;SLC5A3;SLC2A6;SLC22A15;APOD;SLC38A3;SLC16A3;SLC39A4;SLC30A7;SLC12A3;SLC35A1;SLC30A3;SLC31A1;SLC6A11;SLC8B1;SLC2A9;SLC4A8;SLC9A4;SLC25A18;SLCO3A1;SLC9A7
Reactome_2022,Signaling By WNT R-HSA-195721,30/294,0.0255281973813834,0.2418303886335466,0,0,1.5149586776859505,5.556825492913919,CLTC;XIAP;ITPR3;CXXC4;SOX2;PPP3R1;NRAS;GNG4;PIP5K1B;MAP3K7;TMED5;H2BC9;TLE4;FZD2;WNT5B;WNT3A;WNT5A;PPP2R5A;PRKCA;AXIN2;RUNX3;PYGO1;GNAO1;TNRC6C;AGO3;AGO4;AGO1;PSME4;PLCB1;TNRC6B
Reactome_2022,Activation Of Matrix Metalloproteinases R-HSA-1592389,6/33,0.0256183236240591,0.2418303886335466,0,0,2.9494083075212454,10.807951654087642,COL18A1;MMP11;TIMP2;FURIN;CTSV;TIMP1
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,6/33,0.0256183236240591,0.2418303886335466,0,0,2.9494083075212454,10.807951654087642,TNRC6C;AGO3;AGO4;AGO1;ETS2;TNRC6B
Reactome_2022,Activation Of GABAB Receptors R-HSA-991365,7/42,0.0257537288712398,0.2418303886335466,0,0,2.655221745350501,9.71592329182144,KCNJ6;GNAL;GNG4;GNAI3;ADCY1;ADCY7;ADCY5
Reactome_2022,Post NMDA Receptor Activation Events R-HSA-438064,9/61,0.0258299124777049,0.2418303886335466,0,0,2.2989723385497025,8.405553380172368,MPP2;NRAS;PRKAA2;SRC;PRKAR2B;PRKCA;PRKX;ADCY1;GRIN2D
Reactome_2022,Signaling By VEGF R-HSA-194138,13/102,0.0262672539315862,0.2442854615637518,0,0,1.941899134702312,7.067410265688455,NRP2;AHCYL1;SRC;FLT4;SPHK1;PRKCA;ITPR3;VEGFA;CDH5;NRAS;PXDN;ELMO1;PKN2
Reactome_2022,Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,4/17,0.0275986435266724,0.2545421760796583,0,0,4.081041014659858,14.650890943427305,NRAS;PRKCA;SOS1;EGFR
Reactome_2022,Termination Of O-glycan Biosynthesis R-HSA-977068,5/25,0.0277350614796473,0.2545421760796583,0,0,3.3169642857142856,11.891509045695209,MUC1;MUC2;MUC5B;ST6GALNAC4;MUC5AC
Reactome_2022,PI Metabolism R-HSA-1483255,11/82,0.0279987121748384,0.2552823757117625,0,0,2.0587629074302343,7.361305988869367,FIG4;TNFAIP8;INPP5F;PLEKHA1;SYNJ1;PLEKHA2;TNFAIP8L1;GDPD1;PIP5K1B;SYNJ2;MTMR6
Reactome_2022,Acetylcholine Regulates Insulin Secretion R-HSA-399997,3/10,0.0285714776725156,0.2554949445715341,0,0,5.682086814754433,20.20178657717774,MARCKS;PRKCA;PLCB1
Reactome_2022,Gap Junction Degradation R-HSA-190873,3/10,0.0285714776725156,0.2554949445715341,0,0,5.682086814754433,20.20178657717774,DAB2;CLTC;MYO6
Reactome_2022,RUNX3 Regulates p14-ARF R-HSA-8951936,3/10,0.0285714776725156,0.2554949445715341,0,0,5.682086814754433,20.20178657717774,NRAS;TGFB1;RUNX3
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,16/136,0.0292160655958618,0.2588551117675245,0,0,1.773458123350132,6.265692333101719,DOCK4;DOCK3;DOCK9;DOCK7;GATA6;GATA5;PRKCA;KLC3;EHD3;KIF3B;PRKAR2B;KIF26A;MAFF;KIF13B;KIF21B;SH2B3
Reactome_2022,EPHB-mediated Forward Signaling R-HSA-3928662,6/34,0.0293183567449956,0.2588551117675245,0,0,2.84391912590626,10.03773043267913,LYN;ACTR2;TIAM1;SRC;ITSN1;ARPC5
Reactome_2022,Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,8/53,0.0306060449644413,0.2685247341219857,0,0,2.360614014157321,8.230417066169656,SDC3;B3GAT1;XYLT1;GPC2;CSPG5;GPC4;HS3ST6;HS2ST1
Reactome_2022,RHOC GTPase Cycle R-HSA-9013106,10/73,0.0309605991935695,0.2699377242189348,0,0,2.1086647323206464,7.327694031300641,FMNL3;LMAN1;ABCD3;RTKN;FMNL2;OPHN1;ARHGEF25;PKN3;PKN2;LBR
Reactome_2022,Metal Ion SLC Transporters R-HSA-425410,5/26,0.0324131582285628,0.2808469299928275,0,0,3.158843537414966,10.832277261779094,SLC30A7;SLC30A3;SLC31A1;SLC41A2;SLC39A4
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,15/127,0.0329577573161749,0.2837594858438602,0,0,1.7808645940390544,6.077251393450774,SLC44A5;LPGAT1;DGAT2;SLC44A4;MIGA1;ABHD3;CPNE7;DDHD1;PLA2G6;LCLAT1;PHOSPHO1;GPD1;PNPLA3;PLBD1;MFSD2A
Reactome_2022,ABC Transporters In Lipid Homeostasis R-HSA-1369062,4/18,0.033562949938521,0.2837594858438602,0,0,3.78933414907719,12.862260058655014,ABCD3;ABCA12;ABCD1;ABCG1
Reactome_2022,Ephrin Signaling R-HSA-3928664,4/18,0.033562949938521,0.2837594858438602,0,0,3.78933414907719,12.862260058655014,EPHB6;SRC;PKN2;EPHB2
Reactome_2022,LDL Clearance R-HSA-8964038,4/18,0.033562949938521,0.2837594858438602,0,0,3.78933414907719,12.862260058655014,NCEH1;SOAT1;CLTC;CES3
Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,40/424,0.0351599535504509,0.2954706939932477,0,0,1.3897283272283272,4.652598543869992,MAML2;ZFYVE9;SRC;CLTC;ITGA2B;IRS2;CCNC;GCC2;FOXO4;EGFR;FOXO1;SPRED2;ERLEC1;NRAS;HHAT;GOLGA4;SPRED1;BCL2L11;MYO18A;LYN;RANBP2;TGFB1;KSR1;WNT3A;PPP2R5A;AP3B1;LMO7;ERLIN2;DUSP9;DUSP6;EML4;CDK8;MRAS;FAM131B;PSME4;STRN;BIRC6;SOS1;FGFR3;FGFR2
Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,13/107,0.0369807957679614,0.3045829210181903,0,0,1.8381098679383712,6.06090358395616,TGFB1;CCL22;MAOA;ITGB2;FOXO1;ICAM1;HSP90B1;VEGFA;SOX2;MUC1;RHOU;TIMP1;SOS1
Reactome_2022,Regulation Of Gene Expression By Hypoxia-inducible Factor R-HSA-1234158,3/11,0.0372749330578077,0.3045829210181903,0,0,4.971558487874465,16.353614588077125,EPAS1;MIA3;VEGFA
Reactome_2022,"WNT5A-dependent Internalization Of FZD2, FZD5 And ROR2 R-HSA-5140745",3/11,0.0372749330578077,0.3045829210181903,0,0,4.971558487874465,16.353614588077125,FZD2;CLTC;WNT5A
Reactome_2022,"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",5/27,0.0375543099750026,0.3045829210181903,0,0,3.0150974025974024,9.895450562233108,SMARCD3;BHLHE40;PPARA;CLOCK;NPAS2
Reactome_2022,Signaling By BMP R-HSA-201451,5/27,0.0375543099750026,0.3045829210181903,0,0,3.0150974025974024,9.895450562233108,ZFYVE16;NOG;AMH;ACVR2B;ACVR2A
Reactome_2022,Synthesis Of PC R-HSA-1483191,5/27,0.0375543099750026,0.3045829210181903,0,0,3.0150974025974024,9.895450562233108,SLC44A5;PHOSPHO1;SLC44A4;ABHD3;MFSD2A
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",11/86,0.0380318344073032,0.3066728843825895,0,0,1.9485413677666188,6.370428106067125,SLC44A5;SLC30A7;SLC44A4;SLC22A15;SLC30A3;SLC31A1;SLC41A2;SLC6A11;SLC16A3;SLC5A3;SLC39A4
Reactome_2022,C-type Lectin Receptors (CLRs) R-HSA-5621481,16/141,0.0389807187267441,0.3116833171699999,0,0,1.7020590352771778,5.522650776792208,LYN;AHCYL1;CCL22;SRC;NFATC2;PRKCA;ITPR3;MUC5B;MUC5AC;PPP3R1;MUC1;NRAS;MUC2;PSME4;PKN2;MAP3K7
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,15/130,0.0393750185856898,0.3116833171699999,0,0,1.7341257428839536,5.609244243739804,LGALS3BP;APP;ABCC4;ECM1;TGFB1;ITGA2B;IGF2;PRKCA;RAB27B;LHFPL2;VEGFA;PHACTR2;FAM3C;TIMP1;SOS1
Reactome_2022,Other Semaphorin Interactions R-HSA-416700,4/19,0.0402183092905877,0.3116833171699999,0,0,3.536521532238877,11.36437475661999,SEMA7A;PLXND1;SEMA6D;PLXNB3
Reactome_2022,Scavenging By Class A Receptors R-HSA-3000480,4/19,0.0402183092905877,0.3116833171699999,0,0,3.536521532238877,11.36437475661999,SCARA5;COL4A2;COL4A1;HSP90B1
Reactome_2022,Signaling By KIT In Disease R-HSA-9669938,4/19,0.0402183092905877,0.3116833171699999,0,0,3.536521532238877,11.36437475661999,LYN;NRAS;SRC;SOS1
Reactome_2022,Signaling By PDGFR In Disease R-HSA-9671555,4/19,0.0402183092905877,0.3116833171699999,0,0,3.536521532238877,11.36437475661999,GOLGA4;NRAS;STRN;SOS1
Reactome_2022,Signaling To RAS R-HSA-167044,4/19,0.0402183092905877,0.3116833171699999,0,0,3.536521532238877,11.36437475661999,NRAS;SHC3;SRC;SOS1
Reactome_2022,G Alpha (S) Signaling Events R-HSA-418555,17/153,0.0405126268098885,0.3116833171699999,0,0,1.662373919308357,5.329806144828977,PTGER4;GNAZ;SRC;GNAI3;PRKCA;ADCY1;ADCY7;ADCY5;GPR176;GRK5;ADORA2A;HRH2;PRKAR2B;GNG4;ADM2;ITGA5;RAMP1
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,11/87,0.0408874889190752,0.3116833171699999,0,0,1.922798837121498,6.14705551128273,LYN;ACTR2;AHCYL1;MYO10;WIPF1;SRC;ELMO1;MYO5A;ITPR3;ARPC5;PLA2G6
Reactome_2022,RAC2 GTPase Cycle R-HSA-9013404,11/87,0.0408874889190752,0.3116833171699999,0,0,1.922798837121498,6.14705551128273,TIAM1;LMAN1;DOCK4;ARHGAP42;DOCK3;BAIAP2L1;OPHN1;NHS;PKN2;LBR;DEF6
Reactome_2022,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,15/131,0.0417003688291368,0.3139101594436996,0,0,1.71908335400645,5.461949516096367,PTGER4;GNAZ;GNAI3;PRKCA;PRKX;ADCY1;ADCY7;ADCY5;GPR176;ADORA2A;HRH2;PRKAR2B;GNG4;ADM2;RAMP1
Reactome_2022,Defective B3GALTL Causes PpS R-HSA-5083635,6/37,0.0424552383474906,0.3139101594436996,0,0,2.5682861029767805,8.11399905831531,SPON2;THSD7B;ADAMTSL5;ADAMTS17;B3GLCT;ADAMTS7
Reactome_2022,Early SARS-CoV-2 Infection Events R-HSA-9772572,6/37,0.0424552383474906,0.3139101594436996,0,0,2.5682861029767805,8.11399905831531,CTSL;SDC3;TMPRSS2;GPC2;FURIN;GPC4
Reactome_2022,GPCR Downstream Signaling R-HSA-388396,55/619,0.0426983627576333,0.3139101594436996,0,0,1.3024757026530076,4.107480475885034,APP;GPSM2;AHCYL1;ITSN1;GPR176;ADORA1;PDE4B;BDKRB1;CCR3;GPSM3;PLEKHG2;F2R;PRKCA;TIAM1;GAL;ADORA2A;ARHGEF3;ARHGEF4;ITGA5;PLCB1;AGXT;SOS1;ARHGEF6;PTGER4;GNAZ;SRC;ARHGEF25;RGS16;PTAFR;GNAI3;CXCR4;ABHD6;ITPR3;LPAR3;PRKX;ADCY1;ADCY7;EGFR;ADCY5;PPP3R1;NRAS;P2RY6;GRK5;PRKAR2B;HRH2;GNG4;S1PR5;NTSR1;CCR1;GNAL;NBEA;LPAR5;ADM2;PPP1R1B;RAMP1
Reactome_2022,Acetylcholine Inhibits Contraction Of Outer Hair Cells R-HSA-9667769,2/5,0.0427547887414358,0.3139101594436996,0,0,8.8344024708957,27.848457855293425,KCNMB1;KCNMA1
Reactome_2022,Attachment And Entry R-HSA-9678110,2/5,0.0427547887414358,0.3139101594436996,0,0,8.8344024708957,27.848457855293425,CTSL;TMPRSS2
Reactome_2022,RUNX3 Regulates BCL2L11 (BIM) Transcription R-HSA-8952158,2/5,0.0427547887414358,0.3139101594436996,0,0,8.8344024708957,27.848457855293425,BCL2L11;RUNX3
Reactome_2022,Molecules Associated With Elastic Fibres R-HSA-2129379,5/28,0.043166537280435,0.3152739241162667,0,0,2.8838509316770184,9.063048572827896,VTN;TGFB1;ITGB8;ITGB6;FBLN5
Reactome_2022,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,7/47,0.0444379519723012,0.3228694947987514,0,0,2.3226931330472103,7.2320799535857505,AKR1B10;TTPA;SDC3;LPL;GPC2;GPC4;LRP12
Reactome_2022,NRAGE Signals Death Thru JNK R-HSA-193648,8/57,0.0447088649535708,0.3231547492758099,0,0,2.167443355294874,6.735511155899752,TIAM1;PLEKHG2;BCL2L11;ITSN1;ARHGEF3;ARHGEF4;SOS1;ARHGEF6
Reactome_2022,Pre-NOTCH Expression And Processing R-HSA-1912422,10/78,0.0459209733940483,0.3252770936929511,0,0,1.953088762386675,6.017140954808376,H2BC9;TNRC6C;MAML2;AGO3;AGO4;MFNG;AGO1;TMED2;FURIN;TNRC6B
Reactome_2022,Activation Of RAC1 R-HSA-428540,3/12,0.0471663917321425,0.3252770936929511,0,0,4.418925344745602,13.495723587436204,PKN2;SLIT2;SOS1
Reactome_2022,GRB2 Events In EGFR Signaling R-HSA-179812,3/12,0.0471663917321425,0.3252770936929511,0,0,4.418925344745602,13.495723587436204,NRAS;SOS1;EGFR
Reactome_2022,Glutathione Synthesis And Recycling R-HSA-174403,3/12,0.0471663917321425,0.3252770936929511,0,0,4.418925344745602,13.495723587436204,GGT5;GGT6;GGT1
Reactome_2022,TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,3/12,0.0471663917321425,0.3252770936929511,0,0,4.418925344745602,13.495723587436204,IGFBP3;TP53BP2;TP73
Reactome_2022,O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,6/38,0.0475370580150236,0.3252770936929511,0,0,2.4878931379556826,7.578733781960202,SPON2;THSD7B;ADAMTSL5;ADAMTS17;B3GLCT;ADAMTS7
Reactome_2022,CD209 (DC-SIGN) Signaling R-HSA-5621575,4/20,0.0475674029486466,0.3252770936929511,0,0,3.315310492505353,10.0971347141062,LYN;NRAS;PRKCA;PKN2
Reactome_2022,Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,4/20,0.0475674029486466,0.3252770936929511,0,0,3.315310492505353,10.0971347141062,SDC3;CSPG5;GPC2;GPC4
Reactome_2022,Defective B3GAT3 Causes JDSSDHD R-HSA-3560801,4/20,0.0475674029486466,0.3252770936929511,0,0,3.315310492505353,10.0971347141062,SDC3;CSPG5;GPC2;GPC4
Reactome_2022,"Defective B4GALT7 Causes EDS, Progeroid Type R-HSA-3560783",4/20,0.0475674029486466,0.3252770936929511,0,0,3.315310492505353,10.0971347141062,SDC3;CSPG5;GPC2;GPC4
Reactome_2022,Signal Transduction By L1 R-HSA-445144,4/20,0.0475674029486466,0.3252770936929511,0,0,3.315310492505353,10.0971347141062,ITGA2B;ITGA5;EGFR;ITGA9
Reactome_2022,Dectin-2 Family R-HSA-5621480,5/29,0.049255163173489,0.3351753786683769,0,0,2.763541666666667,8.320308424471301,LYN;MUC1;MUC2;MUC5B;MUC5AC
Reactome_2022,Golgi-to-ER Retrograde Transport R-HSA-8856688,13/112,0.0504882032418898,0.3418982695263899,0,0,1.7448043654940206,5.210013000503231,GALNT1;PLA2G6;ARFGAP3;NAPG;DYNC1LI1;KLC3;KIF3B;KIF26A;KIF13B;TMED2;KIF21B;SEC22B;RAB6B
Reactome_2022,Arachidonic Acid Metabolism R-HSA-2142753,8/59,0.0531363252376681,0.356030762949953,0,0,2.082221005796735,6.111098964190028,GGT5;GPX2;FAAH2;CYP1B1;GGT1;ALOX15B;PTGES;PTGS1
Reactome_2022,GABA Receptor Activation R-HSA-977443,8/59,0.0531363252376681,0.356030762949953,0,0,2.082221005796735,6.111098964190028,KCNJ6;GNAL;GNG4;GNAI3;ADCY1;GABRG3;ADCY7;ADCY5
Reactome_2022,EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665,7/49,0.053851248016086,0.356030762949953,0,0,2.2118502622794467,6.461986232897197,EPHB6;LYN;TIAM1;EFNA2;SRC;CLTC;EPHB2
Reactome_2022,Netrin-1 Signaling R-HSA-373752,7/49,0.053851248016086,0.356030762949953,0,0,2.2118502622794467,6.461986232897197,MYO10;UNC5B;SRC;AGAP2;NTN4;SLIT2;RGMA
Reactome_2022,Signaling By EGFR R-HSA-177929,7/49,0.053851248016086,0.356030762949953,0,0,2.2118502622794467,6.461986232897197,NRAS;SRC;PXDN;SPRY1;SOS1;STAM2;EGFR
Reactome_2022,SHC1 Events In ERBB2 Signaling R-HSA-1250196,4/21,0.0556071400967131,0.3632227735000602,0,0,3.120124280975773,9.015423343809116,NRAS;PRKCA;SOS1;EGFR
Reactome_2022,HS-GAG Biosynthesis R-HSA-2022928,5/30,0.0558228566396979,0.3632227735000602,0,0,2.652857142857143,7.655009963180493,SDC3;GPC2;GPC4;HS3ST6;HS2ST1
Reactome_2022,Platelet Degranulation R-HSA-114608,14/125,0.0558792379759544,0.3632227735000602,0,0,1.6759995077752088,4.834525131507869,LGALS3BP;APP;ABCC4;ECM1;TGFB1;ITGA2B;IGF2;RAB27B;LHFPL2;VEGFA;PHACTR2;FAM3C;TIMP1;SOS1
Reactome_2022,FCGR3A-mediated Phagocytosis R-HSA-9664422,8/60,0.0577067841658366,0.3632227735000602,0,0,2.04206816805242,5.824755495428929,LYN;ACTR2;MYO10;WIPF1;SRC;ELMO1;MYO5A;ARPC5
Reactome_2022,"Defective EXT1 Causes Exostoses 1, TRPS2 And CHDS R-HSA-3656253",3/13,0.0582035777555748,0.3632227735000602,0,0,3.9768188302425114,11.30931100418356,SDC3;GPC2;GPC4
Reactome_2022,Glutamate And Glutamine Metabolism R-HSA-8964539,3/13,0.0582035777555748,0.3632227735000602,0,0,3.9768188302425114,11.30931100418356,GLUD2;RIMKLA;GLUL
Reactome_2022,"PTK6 Regulates RHO GTPases, RAS GTPase And MAP Kinases R-HSA-8849471",3/13,0.0582035777555748,0.3632227735000602,0,0,3.9768188302425114,11.30931100418356,NRAS;PXDN;ELMO1
Reactome_2022,SHC1 Events In EGFR Signaling R-HSA-180336,3/13,0.0582035777555748,0.3632227735000602,0,0,3.9768188302425114,11.30931100418356,NRAS;SOS1;EGFR
Reactome_2022,Signal Regulatory Protein Family Interactions R-HSA-391160,3/13,0.0582035777555748,0.3632227735000602,0,0,3.9768188302425114,11.30931100418356,SRC;SIRPA;SKAP2
Reactome_2022,Trafficking And Processing Of Endosomal TLR R-HSA-1679131,3/13,0.0582035777555748,0.3632227735000602,0,0,3.9768188302425114,11.30931100418356,CTSL;CTSV;HSP90B1
Reactome_2022,Metabolism Of Proteins R-HSA-392499,150/1890,0.0585835756351402,0.3632227735000602,0,0,1.1577826624536338,3.28497779128232,RAB3B;GALNT12;ERO1B;SPON2;APP;GALNT14;THSD7B;TUSC3;MANEA;C1GALT1C1;LGALS1;EVA1A;CDH2;NARS1;MAP3K7;CHGB;SLC30A7;ST6GAL2;ALG6;WSB2;COG5;IGFBP3;COG3;VASH2;ALG13;LMO7;VASH1;ANK1;PDIA6;KCTD6;DYNC1LI1;RAB31;RNF128;RAB36;PSME4;LY6D;MXRA8;IGFALS;STAM2;GPLD1;GNE;KLK1;EPAS1;GATA6;B3GLCT;FOXO4;KLHL13;HSP90B1;FUT3;ADAMTS17;ST3GAL5;CLSPN;SUDS3;SOCS6;B4GALNT2;RAB6B;ARSB;EDEM3;ACE;TGFB1;FUCA1;GFPT1;IGF2;GP2;MYO5A;RAB27B;EIF2S2;NR4A2;NAT8;EPRS1;CPE;TGFBI;ULBP2;FBXL4;FBXL7;TUBA8;ST6GALNAC1;USP33;MRPL39;MIA3;LAMC1;PRSS23;MRPL42;ADAMTSL5;MAN1A2;PGM3;TMED2;GNPNAT1;TIMP1;RNF152;ADAMTS7;RAB8B;NDC1;EIF5B;EGFL7;SPHK1;DNMT3A;AXIN2;ARFGAP3;MUC5AC;CKAP4;RNF144A;DNAJC3;PTP4A2;ADORA2A;CEACAM7;CEACAM5;B3GNT5;PIGK;B3GNT2;TOP1;PPARA;AGXT;SEC22B;PIGF;ST6GALNAC4;NUP58;SEC23A;FURIN;ABRAXAS2;NOD2;NAPG;LMAN1;MUC1;MUC2;GNG4;MGAT5;TDG;RAB23;MAN1C1;IARS2;CCT8;UGGT2;UGGT1;SEC11C;H2BC9;RANBP2;USP24;SLC35A1;SEC24A;GALNT3;GALNT1;MUC5B;SEC23IP;KLHL5;MGAT4A;POMK;SEC24D;EIF3A;CUL4B
Reactome_2022,Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,6/40,0.0587831937971099,0.3632227735000602,0,0,2.341294201740739,6.634991963606069,HEXB;SDC3;GPC2;CSPG5;GPC4;PAPSS2
Reactome_2022,Ion Homeostasis R-HSA-5578775,7/50,0.0589906106503029,0.3632227735000602,0,0,2.1602954386665334,6.114450499607387,NANOS1;AHCYL1;ASPH;ATP2B4;ATP2B3;PRKCA;ITPR3
Reactome_2022,VEGFA-VEGFR2 Pathway R-HSA-4420097,11/93,0.0611538109266843,0.3632227735000602,0,0,1.7815288518738843,4.978238481397876,CDH5;NRAS;AHCYL1;SRC;SPHK1;PXDN;ELMO1;PRKCA;ITPR3;PKN2;VEGFA
Reactome_2022,Activated NTRK2 Signals Thru FYN R-HSA-9032500,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,DOCK3;SRC
Reactome_2022,Activation Of Caspases Thru Apoptosome-Mediated Cleavage R-HSA-111459,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,APAF1;XIAP
Reactome_2022,Acyl Chain Remodeling Of CL R-HSA-1482798,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,PLA2G6;LCLAT1
Reactome_2022,Entry Of Influenza Virion Into Host Cell Via Endocytosis R-HSA-168275,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,XK;CLTC
Reactome_2022,Fibronectin Matrix Formation R-HSA-1566977,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,CEACAM1;ITGA5
Reactome_2022,MET Receptor Activation R-HSA-6806942,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,SOS1;HGFAC
Reactome_2022,Metal Sequestration By Antimicrobial Proteins R-HSA-6799990,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,S100A9;S100A8
Reactome_2022,RUNX3 Regulates Immune Response And Cell Migration R-HSA-8949275,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,ITGAL;RUNX3
Reactome_2022,SMAD2/3 Phosphorylation Motif Mutants In Cancer R-HSA-3304356,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,TGFB1;ZFYVE9
Reactome_2022,Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770,2/6,0.0611880657867484,0.3632227735000602,0,0,6.625445473984319,18.510190183365257,GPX2;ALOX15B
