priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative,pubchem_cid,pubchem_title,molecular_formula,molecular_weight,canonical_smiles,isomeric_smiles,inchi,inchikey,pubchem_status,compound_classification,classification_reason,regulatory_status,regulatory_source,regulatory_verification_date,has_pubchem_identity,has_structure,multi_signature_negative,strong_cmap_support,downstream_status
224,2,Tier 2 — Consistent reversal,3,BRD-K73285375,BRD-K73285375,-2.607470,-56.528816,-24.497684,3,3,0,-27.877990,-24.497684,-56.528816,-90.000000,234,True,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
248,2,Tier 2 — Consistent reversal,3,BRD-K91691979,BRD-K91691979,-23.076328,-21.416920,-3.065539,3,3,0,-15.852929,-21.416920,-23.076328,-90.000000,258,True,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
287,2,Tier 2 — Consistent reversal,3,BRD-K97951054,BRD-K97951054,-3.981677,-41.229424,-17.495960,3,3,0,-20.902354,-17.495960,-41.229424,-90.000000,297,True,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
294,2,Tier 2 — Consistent reversal,3,BRD-K83010055,VU-0415374-1,-42.715720,-12.876731,-16.890469,3,3,0,-24.160973,-16.890469,-42.715720,-90.000000,304,True,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
295,2,Tier 2 — Consistent reversal,3,BRD-A20968261,WAY-213613,-2.043693,-31.797865,-16.754532,3,3,0,-16.865363,-16.754532,-31.797865,-90.000000,305,True,False,True,False,True,False,11531745.000000,Way-213613,C16H13BrF2N2O4,415.19,C1=CC(=CC=C1NC(=O)CC(C(=O)O)N)OC2=CC(=C(C=C2Br)F)F,C1=CC(=CC=C1NC(=O)C[C@@H](C(=O)O)N)OC2=CC(=C(C=C2Br)F)F,"InChI=1S/C16H13BrF2N2O4/c17-10-5-11(18)12(19)6-14(10)25-9-3-1-8(2-4-9)21-15(22)7-13(20)16(23)24/h1-6,13H,7,20H2,(H,21,22)(H,23,24)/t13-/m0/s1",BNYDDAAZMBUFRG-ZDUSSCGKSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
321,2,Tier 2 — Consistent reversal,3,BRD-A37704979,SB-203580,-0.563777,-13.999083,-34.745995,3,3,0,-16.436285,-13.999083,-34.745995,-90.000000,331,True,False,True,False,True,False,176155.000000,Sb-203580,C21H16FN3OS,377.4,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,"InChI=1S/C21H16FN3OS/c1-27(26)18-8-4-16(5-9-18)21-24-19(14-2-6-17(22)7-3-14)20(25-21)15-10-12-23-13-11-15/h2-13H,1H3,(H,24,25)",CDMGBJANTYXAIV-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
330,2,Tier 2 — Consistent reversal,3,BRD-K00313977,BRD-K00313977,-3.220379,-13.046007,-15.848743,3,3,0,-10.705043,-13.046007,-15.848743,-90.000000,340,True,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
339,2,Tier 2 — Consistent reversal,3,BRD-K63954456,BRD-K63954456,-14.619130,-6.096643,-12.342458,3,3,0,-11.019410,-12.342458,-14.619130,-90.000000,349,True,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
413,2,Tier 2 — Consistent reversal,3,BRD-A75478957,PD-166793,-6.349758,-4.580691,-14.769991,3,3,0,-8.566813,-6.349758,-14.769991,-90.000000,423,True,False,True,False,True,False,9887870.000000,"(S)-2-(4'-Bromo-[1,1'-biphenyl]-4-ylsulfonamido)-3-methylbutanoic acid",C17H18BrNO4S,412.3,CC(C)C(C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)Br,CC(C)[C@@H](C(=O)O)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(C=C2)Br,"InChI=1S/C17H18BrNO4S/c1-11(2)16(17(20)21)19-24(22,23)15-9-5-13(6-10-15)12-3-7-14(18)8-4-12/h3-11,16,19H,1-2H3,(H,20,21)/t16-/m0/s1",GJOCABIDMCKCEG-INIZCTEOSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
446,2,Tier 2 — Consistent reversal,3,BRD-K62810658,PD-98059,-0.422833,-3.488372,-25.219040,3,3,0,-9.710082,-3.488372,-25.219040,-90.000000,456,True,False,True,False,True,False,4713.000000,2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,C16H13NO3,267.28,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,"InChI=1S/C16H13NO3/c1-19-14-8-4-6-11(16(14)17)15-9-12(18)10-5-2-3-7-13(10)20-15/h2-9H,17H2,1H3",QFWCYNPOPKQOKV-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
456,2,Tier 2 — Consistent reversal,3,BRD-K01253243,SB-590885,-42.173264,-1.620860,-2.681111,3,3,0,-15.491745,-2.681111,-42.173264,-90.000000,466,True,False,True,False,True,False,135564599.000000,SB 590885,C27H27N5O2,453.5,CN(C)CCOC1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,CN(C)CCOC1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,"InChI=1S/C27H27N5O2/c1-32(2)15-16-34-22-7-3-19(4-8-22)27-29-25(18-11-13-28-14-12-18)26(30-27)21-5-9-23-20(17-21)6-10-24(23)31-33/h3-5,7-9,11-14,17,33H,6,10,15-16H2,1-2H3,(H,29,30)",MLSAQOINCGAULQ-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
472,2,Tier 2 — Consistent reversal,3,BRD-A22707317,SB-205384,-1.943212,-1.761804,-2.255109,3,3,0,-1.986709,-1.943212,-2.255109,-90.000000,482,True,False,True,False,True,False,197690.000000,"But-2-ynyl 4-amino-7-hydroxy-2-methyl-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-b]pyridine-3-carboxylate",C17H18N2O3S,330.4,CC#CCOC(=O)C1=C(N=C2C(=C1N)C3=C(S2)CC(CC3)O)C,CC#CCOC(=O)C1=C(N=C2C(=C1N)C3=C(S2)CC(CC3)O)C,"InChI=1S/C17H18N2O3S/c1-3-4-7-22-17(21)13-9(2)19-16-14(15(13)18)11-6-5-10(20)8-12(11)23-16/h10,20H,5-8H2,1-2H3,(H2,18,19)",JDTZAGLGBRRCJT-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
498,2,Tier 2 — Consistent reversal,3,BRD-K71726959,BRD-K71726959,-0.105708,-3.488372,-0.669486,3,3,0,-1.421189,-0.669486,-3.488372,-90.000000,508,True,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
504,2,Tier 2 — Consistent reversal,3,BRD-K30867024,SB-216641,-0.247042,-0.140944,-0.951374,3,3,0,-0.446454,-0.247042,-0.951374,-90.000000,514,True,False,True,False,True,False,3292447.000000,SB 216641,C28H30N4O4,486.6,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)OCCN(C)C,CC1=C(C=CC(=C1)C2=NOC(=N2)C)C3=CC=C(C=C3)C(=O)NC4=CC(=C(C=C4)OC)OCCN(C)C,"InChI=1S/C28H30N4O4/c1-18-16-22(27-29-19(2)36-31-27)10-12-24(18)20-6-8-21(9-7-20)28(33)30-23-11-13-25(34-5)26(17-23)35-15-14-32(3)4/h6-13,16-17H,14-15H2,1-5H3,(H,30,33)",JRNUKVFYILMMLX-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
505,3,Tier 3 — Partial reversal,3,BRD-K87426499,BRD-K87426499,0.000000,-98.714670,-89.502975,3,2,1,-62.739215,-89.502975,-98.714670,-90.000000,20,False,False,True,True,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,True,RESEARCH_COMPOUND_REVIEW
506,3,Tier 3 — Partial reversal,3,BRD-A50454580,PD-0325901,0.000000,-92.347720,-88.828580,3,2,1,-60.392100,-88.828580,-92.347720,-90.000000,21,False,False,True,True,True,False,9826528.000000,"N-((2R)-2,3-Dihydroxypropoxy)-3,4-difluoro-2-((2-fluoro-4-iodophenyl)amino)benzamide",C16H14F3IN2O4,482.19,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOCC(CO)O,C1=CC(=C(C=C1I)F)NC2=C(C=CC(=C2F)F)C(=O)NOC[C@@H](CO)O,"InChI=1S/C16H14F3IN2O4/c17-11-3-2-10(16(25)22-26-7-9(24)6-23)15(14(11)19)21-13-4-1-8(20)5-12(13)18/h1-5,9,21,23-24H,6-7H2,(H,22,25)/t9-/m1/s1",SUDAHWBOROXANE-SECBINFHSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,True,RESEARCH_COMPOUND_REVIEW
508,3,Tier 3 — Partial reversal,3,BRD-K39187410,BRD-K39187410,0.739958,-76.645270,-95.223020,3,2,1,-57.042777,-76.645270,-95.223020,-90.000000,23,False,False,True,False,True,True,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,True,RESEARCH_COMPOUND_REVIEW
513,3,Tier 3 — Partial reversal,3,BRD-K75478907,GS-39783,1.374207,-90.204460,-31.642422,3,2,1,-40.157558,-31.642422,-90.204460,-90.000000,28,False,False,True,True,True,False,6604928.000000,"N,N'-dicyclopentyl-2-methylsulfanyl-5-nitro-pyrimidine-4,6-diamine",C15H23N5O2S,337.4,CSC1=NC(=C(C(=N1)NC2CCCC2)[N+](=O)[O-])NC3CCCC3,CSC1=NC(=C(C(=N1)NC2CCCC2)[N+](=O)[O-])NC3CCCC3,"InChI=1S/C15H23N5O2S/c1-23-15-18-13(16-10-6-2-3-7-10)12(20(21)22)14(19-15)17-11-8-4-5-9-11/h10-11H,2-9H2,1H3,(H2,16,17,18,19)",GSGVDKOCBKBMGG-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,True,RESEARCH_COMPOUND_REVIEW
514,3,Tier 3 — Partial reversal,3,BRD-K78373679,Ro-3306,0.000000,-4.016913,-93.164406,3,2,1,-32.393773,-4.016913,-93.164406,-90.000000,29,False,False,True,False,True,True,136240579.000000,RO3306,C18H13N3OS2,351.4,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,C1=CC2=C(C=CC(=C2)C=C3C(=O)NC(=NCC4=CC=CS4)S3)N=C1,"InChI=1S/C18H13N3OS2/c22-17-16(24-18(21-17)20-11-14-4-2-8-23-14)10-12-5-6-15-13(9-12)3-1-7-19-15/h1-10H,11H2,(H,20,21,22)",XOLMRFUGOINFDQ-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,True,RESEARCH_COMPOUND_REVIEW
545,3,Tier 3 — Partial reversal,2,BRD-K97764662,PD-173074,0.033184,-63.726395,-63.587700,3,2,0,-42.426970,-63.587700,-63.726395,-90.000000,545,False,False,True,False,True,False,1401.000000,"N-(2-((4-(Diethylamino)butyl)amino)-6-(3,5-dimethoxyphenyl)pyrido(2,3-d)pyrimidin-7-yl)-N'-(1,1-dimethylethyl)urea",C28H41N7O3,523.7,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C,"InChI=1S/C28H41N7O3/c1-8-35(9-2)13-11-10-12-29-26-30-18-20-16-23(19-14-21(37-6)17-22(15-19)38-7)25(31-24(20)32-26)33-27(36)34-28(3,4)5/h14-18H,8-13H2,1-7H3,(H3,29,30,31,32,33,34,36)",DXCUKNQANPLTEJ-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
548,3,Tier 3 — Partial reversal,2,BRD-K16618170,BRD-K16618170,0.000000,-65.605080,-62.531555,3,2,0,-42.712212,-62.531555,-65.605080,-90.000000,548,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
559,3,Tier 3 — Partial reversal,2,BRD-K55430733,WAY-629,0.000000,-78.029150,-58.294052,3,2,0,-45.441067,-58.294052,-78.029150,-90.000000,559,False,False,True,False,True,False,6604933.000000,"1,2,3,4,8,9,10,11-Octahydro-[1,4]diazepino[6,7,1-jk]carbazole",C15H18N2,226.32,C1CCC2=C(C1)C3=CC=CC4=C3N2CCNC4,C1CCC2=C(C1)C3=CC=CC4=C3N2CCNC4,"InChI=1S/C15H18N2/c1-2-7-14-12(5-1)13-6-3-4-11-10-16-8-9-17(14)15(11)13/h3-4,6,16H,1-2,5,7-10H2",OIGHTPDWPMLMGT-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
563,3,Tier 3 — Partial reversal,2,BRD-K80778372,Ro-19-4605,0.000000,-81.982765,-57.593420,3,2,0,-46.525395,-57.593420,-81.982765,-90.000000,563,False,False,True,False,True,False,127382.000000,Ro 19-4603,C15H17N3O3S,319.4,CC(C)(C)OC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CS3)C,CC(C)(C)OC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CS3)C,"InChI=1S/C15H17N3O3S/c1-15(2,3)21-14(20)11-10-7-17(4)13(19)12-9(5-6-22-12)18(10)8-16-11/h5-6,8H,7H2,1-4H3",ZIGMMUKDYCABPW-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
604,3,Tier 3 — Partial reversal,2,BRD-K30570479,VU-0400195-3,0.000000,-62.669506,-44.594543,3,2,0,-35.754683,-44.594543,-62.669506,-90.000000,604,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
615,3,Tier 3 — Partial reversal,2,BRD-A93048969,BRD-A93048969,0.000000,-41.836624,-42.373035,3,2,0,-28.069886,-41.836624,-42.373035,-90.000000,615,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
671,3,Tier 3 — Partial reversal,2,BRD-K51557114,BRD-K51557114,0.000000,-59.698788,-31.666016,3,2,0,-30.454935,-31.666016,-59.698788,-90.000000,671,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
694,3,Tier 3 — Partial reversal,2,BRD-K82823076,Ro-15-4513,0.000000,-32.754883,-28.827978,3,2,0,-20.527620,-28.827978,-32.754883,-90.000000,694,False,False,True,False,True,False,5081.000000,"ethyl 8-azido-5-methyl-6-oxo-4H-imidazo[1,5-a][1,4]benzodiazepine-3-carboxylate",C15H14N6O3,326.31,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)N=[N+]=[N-])C,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)N=[N+]=[N-])C,"InChI=1S/C15H14N6O3/c1-3-24-15(23)13-12-7-20(2)14(22)10-6-9(18-19-16)4-5-11(10)21(12)8-17-13/h4-6,8H,3,7H2,1-2H3",CFSOJZTUTOQNIA-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
736,3,Tier 3 — Partial reversal,2,BRD-K21672174,Ro-28-1675,0.000000,-34.974660,-21.937473,3,2,0,-18.970711,-21.937473,-34.974660,-90.000000,736,False,False,True,False,True,False,9886086.000000,(2R)-3-cyclopentyl-2-(4-methylsulfonylphenyl)-N-(2-thiazolyl)propanamide,C18H22N2O3S2,378.5,CS(=O)(=O)C1=CC=C(C=C1)C(CC2CCCC2)C(=O)NC3=NC=CS3,CS(=O)(=O)C1=CC=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CS3,"InChI=1S/C18H22N2O3S2/c1-25(22,23)15-8-6-14(7-9-15)16(12-13-4-2-3-5-13)17(21)20-18-19-10-11-24-18/h6-11,13,16H,2-5,12H2,1H3,(H,19,20,21)/t16-/m1/s1",NEQSWPCDHDQINX-MRXNPFEDSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
741,3,Tier 3 — Partial reversal,2,BRD-K28452084,BRD-K28452084,-22.119246,32.071117,-21.079924,3,2,0,-3.709351,-21.079924,-22.119246,-90.000000,741,True,False,False,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
744,3,Tier 3 — Partial reversal,2,BRD-A05680309,BRD-A05680309,0.000000,-20.738321,-28.278618,3,2,0,-16.338980,-20.738321,-28.278618,-90.000000,744,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
761,3,Tier 3 — Partial reversal,2,BRD-K56658166,BRD-K56658166,82.452600,-18.270040,-21.808740,3,2,0,14.124607,-18.270040,-21.808740,-90.000000,761,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
763,3,Tier 3 — Partial reversal,2,BRD-K86682249,BRD-K86682249,0.023749,-18.802755,-18.120808,3,2,0,-12.299938,-18.120808,-18.802755,-90.000000,763,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
770,3,Tier 3 — Partial reversal,2,BRD-K21009077,BRD-K21009077,0.000000,-21.818540,-17.008041,3,2,0,-12.942194,-17.008041,-21.818540,-90.000000,770,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
772,3,Tier 3 — Partial reversal,2,BRD-K16604360,BRD-K16604360,0.157381,-27.720720,-16.837446,3,2,0,-14.800262,-16.837446,-27.720720,-90.000000,772,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
794,3,Tier 3 — Partial reversal,2,BRD-K61097567,SB-218795,0.000000,-18.610065,-15.247704,3,2,0,-11.285923,-15.247704,-18.610065,-90.000000,794,False,False,True,False,True,False,6604858.000000,SB 218795,C25H20N2O3,396.4,COC(=O)C(C1=CC=CC=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,COC(=O)[C@@H](C1=CC=CC=C1)NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,"InChI=1S/C25H20N2O3/c1-30-25(29)23(18-12-6-3-7-13-18)27-24(28)20-16-22(17-10-4-2-5-11-17)26-21-15-9-8-14-19(20)21/h2-16,23H,1H3,(H,27,28)/t23-/m1/s1",IUMQXQJZIHWLIN-HSZRJFAPSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
798,3,Tier 3 — Partial reversal,2,BRD-K37456065,VU-0365114-2,0.000000,-15.150288,-29.919231,3,2,0,-15.023173,-15.150288,-29.919231,-90.000000,798,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
814,3,Tier 3 — Partial reversal,2,BRD-K17693482,BRD-K17693482,0.000000,-17.823586,-14.120054,3,2,0,-10.647880,-14.120054,-17.823586,-90.000000,814,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
820,3,Tier 3 — Partial reversal,2,BRD-A41630653,BRD-A41630653,0.000000,-40.289722,-13.717612,3,2,0,-18.002445,-13.717612,-40.289722,-90.000000,820,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
824,3,Tier 3 — Partial reversal,2,BRD-K67298865,SB-431542,-17.433710,14.403412,-13.470146,3,2,0,-5.500148,-13.470146,-17.433710,-90.000000,824,True,False,False,False,True,False,4521392.000000,"4-(4-(1,3-Benzodioxol-5-yl)-5-(2-pyridinyl)-1H-imidazol-2-yl)benzamide",C22H16N4O3,384.4,C1OC2=C(O1)C=C(C=C2)C3=C(NC(=N3)C4=CC=C(C=C4)C(=O)N)C5=CC=CC=N5,C1OC2=C(O1)C=C(C=C2)C3=C(NC(=N3)C4=CC=C(C=C4)C(=O)N)C5=CC=CC=N5,"InChI=1S/C22H16N4O3/c23-21(27)13-4-6-14(7-5-13)22-25-19(20(26-22)16-3-1-2-10-24-16)15-8-9-17-18(11-15)29-12-28-17/h1-11H,12H2,(H2,23,27)(H,25,26)",FHYUGAJXYORMHI-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
841,3,Tier 3 — Partial reversal,2,BRD-K14048378,BRD-K14048378,0.000000,-16.620060,-11.949454,3,2,0,-9.523171,-11.949454,-16.620060,-90.000000,841,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
842,3,Tier 3 — Partial reversal,2,BRD-K91485395,BRD-K91485395,0.000000,-11.923719,-12.533664,3,2,0,-8.152461,-11.923719,-12.533664,-90.000000,842,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
863,3,Tier 3 — Partial reversal,2,BRD-K12401458,BRD-K12401458,-40.306500,-10.469114,12.295811,3,2,0,-12.826601,-10.469114,-40.306500,-90.000000,863,True,False,True,False,False,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
876,3,Tier 3 — Partial reversal,2,BRD-K76805682,SB-415286,-14.662604,1.656096,-9.444998,3,2,0,-7.483835,-9.444998,-14.662604,-90.000000,876,True,False,False,False,True,False,4210951.000000,SB 415286,C16H10ClN3O5,359.72,C1=CC=C(C(=C1)C2=C(C(=O)NC2=O)NC3=CC(=C(C=C3)O)Cl)[N+](=O)[O-],C1=CC=C(C(=C1)C2=C(C(=O)NC2=O)NC3=CC(=C(C=C3)O)Cl)[N+](=O)[O-],"InChI=1S/C16H10ClN3O5/c17-10-7-8(5-6-12(10)21)18-14-13(15(22)19-16(14)23)9-3-1-2-4-11(9)20(24)25/h1-7,21H,(H2,18,19,22,23)",PQCXVIPXISBFPN-UHFFFAOYSA-N,resolved,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,True,True,True,False,RESEARCH_COMPOUND_REVIEW
899,3,Tier 3 — Partial reversal,2,BRD-K75430629,BRD-K75430629,0.000000,-8.345327,-18.581253,3,2,0,-8.975527,-8.345327,-18.581253,-90.000000,899,False,False,True,False,True,False,,,,,,,,,not_found,research_or_tool_compound,"Compound name resembles an internal, medicinal-chemistry, or research identifier.",NOT_VERIFIED,,,False,False,True,False,RESEARCH_COMPOUND_REVIEW
