query,signature_id,pert_id,pert_iname,pert_type,cell_id,pert_idose,pert_itime,is_touchstone,is_exemplar,connectivity
ATLAS_SIG_B_TOP100,CPC003_HCC515_24H:BRD-K15196155-001-01-5:10,BRD-K15196155,IBC-293,trt_cp,HCC515,10 �M,24 h,1,0,0.19104297
ATLAS_SIG_B_TOP100,CPC001_HCC515_24H:BRD-K09638361-001-01-4:10,BRD-K09638361,IC-261,trt_cp,HCC515,10 �M,24 h,1,0,-0.18082158
ATLAS_SIG_B_TOP100,CPC004_HCC515_24H:BRD-K65639003-001-05-8:10,BRD-K65639003,icariin,trt_cp,HCC515,10 �M,24 h,1,0,0.3126809
ATLAS_SIG_B_TOP100,CPC001_HCC515_24H:BRD-A89208012-001-01-4:10,BRD-A89208012,BRD-A89208012,trt_cp,HCC515,10 �M,24 h,1,0,-0.2750087
ATLAS_SIG_B_TOP100,CPC004_HCC515_24H:BRD-K52219182-001-01-6:10,BRD-K52219182,ICI-63197,trt_cp,HCC515,10 �M,24 h,1,0,0.0
ATLAS_SIG_B_TOP100,CPC001_HCC515_24H:BRD-K66782112-001-01-2:10,BRD-K66782112,ICI-162846,trt_cp,HCC515,10 �M,24 h,1,0,0.0
ATLAS_SIG_B_TOP100,CPC001_HCC515_24H:BRD-A51929314-001-01-4:10,BRD-A51929314,BRD-A51929314,trt_cp,HCC515,10 �M,24 h,1,0,0.3336208
ATLAS_SIG_B_TOP100,CPC003_HCC515_24H:BRD-K73290745-003-01-8:10,BRD-K73290745,ICI-199441,trt_cp,HCC515,10 �M,24 h,1,0,-0.21974239
ATLAS_SIG_B_TOP100,CPC001_HCC515_24H:BRD-A03359064-001-01-5:10,BRD-A03359064,ICI-89406,trt_cp,HCC515,10 �M,24 h,1,0,0.0
ATLAS_SIG_B_TOP100,CPC001_HCC515_24H:BRD-K14618467-003-01-8:10,BRD-K14618467,IKK-16,trt_cp,HCC515,10 �M,24 h,1,0,0.21737567
